"9"	"34"
"9"	"55"
"10"	"260"
"11"	"280"
"16"	"32"
"25"	"101"
"25"	"86"
"27"	"411"
"27"	"160"
"27"	"412"
"32"	"16"
"32"	"72"
"32"	"67"
"32"	"94"
"32"	"73"
"32"	"110"
"32"	"205"
"32"	"242"
"32"	"226"
"32"	"207"
"32"	"206"
"32"	"279"
"32"	"271"
"32"	"259"
"32"	"245"
"32"	"388"
"32"	"353"
"32"	"352"
"32"	"280"
"33"	"94"
"33"	"110"
"33"	"226"
"33"	"183"
"33"	"68"
"33"	"35"
"33"	"411"
"33"	"279"
"33"	"160"
"33"	"148"
"33"	"395"
"34"	"9"
"33"	"316"
"33"	"388"
"35"	"33"
"40"	"143"
"37"	"353"
"37"	"280"
"46"	"224"
"40"	"132"
"40"	"80"
"40"	"341"
"44"	"104"
"46"	"65"
"46"	"101"
"46"	"202"
"51"	"353"
"46"	"290"
"46"	"395"
"46"	"412"
"49"	"206"
"50"	"87"
"52"	"126"
"51"	"192"
"55"	"9"
"55"	"97"
"65"	"290"
"65"	"290"
"50"	"112"
"50"	"101"
"55"	"411"
"57"	"183"
"68"	"280"
"68"	"303"
"68"	"33"
"68"	"411"
"65"	"206"
"65"	"46"
"63"	"155"
"63"	"155"
"67"	"352"
"67"	"259"
"67"	"207"
"67"	"206"
"67"	"192"
"67"	"110"
"67"	"32"
"65"	"408"
"78"	"206"
"80"	"40"
"77"	"343"
"80"	"104"
"86"	"25"
"86"	"94"
"86"	"156"
"86"	"242"
"94"	"280"
"94"	"32"
"94"	"183"
"94"	"259"
"73"	"32"
"94"	"174"
"77"	"298"
"72"	"32"
"87"	"112"
"94"	"342"
"91"	"292"
"87"	"50"
"94"	"144"
"91"	"206"
"94"	"33"
"94"	"86"
"95"	"168"
"95"	"381"
"95"	"310"
"95"	"388"
"95"	"381"
"95"	"411"
"95"	"395"
"95"	"412"
"101"	"381"
"101"	"190"
"101"	"50"
"101"	"259"
"101"	"206"
"95"	"160"
"95"	"160"
"95"	"224"
"99"	"242"
"99"	"289"
"101"	"46"
"99"	"109"
"110"	"32"
"101"	"25"
"110"	"67"
"110"	"33"
"101"	"310"
"104"	"44"
"104"	"80"
"101"	"353"
"107"	"303"
"104"	"387"
"97"	"55"
"97"	"411"
"109"	"99"
"109"	"192"
"119"	"192"
"119"	"353"
"119"	"183"
"119"	"183"
"117"	"206"
"123"	"144"
"110"	"192"
