"216"	"214"
"216"	"206"
"206"	"230"
"206"	"237"
"207"	"138"
"207"	"67"
"405"	"260"
"405"	"348"
"222"	"190"
"222"	"369"
"206"	"95"
"206"	"101"
"316"	"56"
"316"	"33"
"214"	"343"
"214"	"245"
"207"	"260"
"207"	"271"
"32"	"214"
"32"	"215"
"216"	"298"
"216"	"353"
"411"	"194"
"215"	"32"
"101"	"369"
"411"	"188"
"259"	"124"
"101"	"411"
"214"	"388"
"259"	"123"
"206"	"276"
"206"	"260"
"207"	"210"
"207"	"226"
"400"	"353"
"400"	"353"
"409"	"32"
"411"	"168"
"352"	"245"
"352"	"259"
"406"	"282"
"406"	"56"
"411"	"177"
"412"	"27"
"409"	"245"
"411"	"27"
"411"	"412"
"411"	"405"
"317"	"32"
"317"	"206"
"216"	"32"
"216"	"120"
"411"	"319"
"411"	"329"
"412"	"32"
"412"	"46"
"411"	"388"
"411"	"395"
"148"	"353"
"148"	"352"
"36"	"259"
"36"	"206"
"411"	"352"
"411"	"358"
"353"	"37"
"353"	"51"
"411"	"264"
"411"	"259"
"33"	"232"
"33"	"226"
"369"	"353"
"369"	"388"
"230"	"75"
"353"	"95"
"353"	"54"
"32"	"216"
"352"	"123"
"352"	"86"
"65"	"259"
"65"	"260"
"160"	"388"
"160"	"371"
"32"	"353"
"32"	"352"
"353"	"32"
"353"	"33"
"73"	"32"
"350"	"206"
"352"	"391"
"352"	"388"
"353"	"124"
"353"	"148"
"353"	"279"
"353"	"280"
"353"	"171"
"353"	"160"
"207"	"33"
"207"	"32"
"210"	"260"
"210"	"352"
"207"	"315"
"207"	"292"
"65"	"206"
"65"	"46"
"207"	"245"
"207"	"259"
"258"	"164"
"258"	"164"
"209"	"206"
"210"	"206"
"32"	"205"
"32"	"198"
"32"	"412"
"32"	"259"
"32"	"271"
"32"	"38"
"32"	"54"
"32"	"395"
"32"	"388"
"32"	"218"
"353"	"206"
"353"	"190"
"32"	"343"
"32"	"317"
"32"	"309"
"32"	"300"
"32"	"124"
"32"	"114"
"346"	"256"
"346"	"232"
"280"	"190"
"280"	"155"
"292"	"388"
"292"	"369"
"260"	"10"
"292"	"411"
"327"	"38"
"327"	"38"
"280"	"388"
"280"	"369"
"280"	"259"
"280"	"259"
"348"	"245"
"348"	"405"
"310"	"160"
"310"	"160"
"279"	"259"
"279"	"298"
"327"	"206"
"280"	"206"
"280"	"206"
"309"	"32"
"292"	"32"
"292"	"63"
"292"	"95"
"298"	"279"
"292"	"206"
"292"	"206"
"279"	"316"
"279"	"317"
"271"	"259"
"271"	"259"
"298"	"216"
"298"	"216"
"310"	"95"
"310"	"101"
"292"	"259"
"292"	"259"
"271"	"245"
"271"	"245"
"279"	"216"
"279"	"226"
"260"	"65"
"260"	"106"
"280"	"37"
"280"	"36"
"329"	"411"
"271"	"280"
"279"	"237"
"279"	"236"
"271"	"32"
"271"	"25"
"271"	"280"
"277"	"352"
"279"	"33"
"279"	"368"
"260"	"10"
"279"	"32"
"280"	"358"
"280"	"358"
"260"	"207"
"260"	"207"
"280"	"8"
"292"	"350"
"280"	"352"
"280"	"32"
"352"	"67"
"292"	"207"
"292"	"352"
"352"	"33"
"54"	"353"
"343"	"32"
"292"	"206"
"56"	"282"
"292"	"350"
"206"	"259"
"343"	"77"
"292"	"310"
"123"	"255"
"95"	"388"
"95"	"388"
"206"	"255"
"216"	"255"
"411"	"206"
"411"	"197"
"123"	"259"
"205"	"196"
"205"	"197"
"106"	"411"
"216"	"259"
"206"	"292"
"206"	"292"
"109"	"369"
"109"	"206"
"316"	"352"
"343"	"214"
"343"	"259"
"315"	"207"
"315"	"206"
"310"	"255"
"310"	"206"
"300"	"8"
"310"	"292"
"310"	"316"
"294"	"32"
"298"	"77"
"316"	"280"
"316"	"310"
"281"	"96"
"347"	"279"
"300"	"93"
"284"	"32"
"292"	"395"
"300"	"276"
"319"	"206"
"292"	"400"
"282"	"406"
"317"	"279"
"346"	"197"
"282"	"56"
"348"	"226"
"346"	"195"
"36"	"8"
"36"	"32"
"280"	"316"
"280"	"395"
"369"	"190"
"155"	"32"
"155"	"63"
"36"	"280"
"33"	"381"
"33"	"371"
"232"	"346"
"369"	"206"
"259"	"196"
"259"	"206"
"33"	"106"
"33"	"148"
"258"	"356"
"259"	"8"
"259"	"155"
"259"	"148"
"259"	"190"
"259"	"177"
"259"	"260"
"259"	"260"
"104"	"187"
"33"	"232"
"259"	"226"
"259"	"245"
"114"	"32"
"38"	"32"
"33"	"279"
"114"	"353"
"194"	"395"
"194"	"411"
"33"	"207"
"33"	"204"
"206"	"292"
"206"	"280"
"206"	"367"
"206"	"369"
"206"	"327"
"206"	"350"
"405"	"411"
"405"	"371"
"409"	"196"
"409"	"206"
"190"	"369"
"190"	"388"
"206"	"409"
"195"	"232"
"197"	"33"
"206"	"395"
"197"	"32"
"197"	"411"
"197"	"346"
"190"	"395"
"190"	"388"
"381"	"33"
"383"	"353"
"204"	"120"
"204"	"120"
"411"	"168"
"411"	"160"
"353"	"400"
"206"	"226"
"206"	"218"
"190"	"58"
"206"	"8"
"259"	"207"
"259"	"207"
