"400"	"290"
"411"	"290"
"408"	"65"
"405"	"25"
"411"	"303"
"411"	"27"
"226"	"33"
"259"	"122"
"411"	"160"
"27"	"411"
"408"	"9"
"411"	"319"
"411"	"168"
"411"	"395"
"412"	"95"
"411"	"292"
"279"	"353"
"32"	"353"
"280"	"245"
"32"	"41"
"279"	"32"
"260"	"225"
"271"	"352"
"27"	"412"
"414"	"320"
"397"	"33"
"8"	"144"
"303"	"173"
"411"	"358"
"411"	"352"
"17"	"214"
"280"	"352"
"369"	"259"
"381"	"160"
"381"	"17"
"406"	"56"
"411"	"310"
"207"	"110"
"381"	"95"
"353"	"279"
"187"	"190"
"381"	"292"
"358"	"280"
"173"	"279"
"395"	"33"
"160"	"411"
"358"	"352"
"388"	"369"
"408"	"290"
"271"	"32"
"271"	"144"
"412"	"168"
"224"	"206"
"411"	"36"
"412"	"369"
"411"	"101"
"214"	"177"
"411"	"255"
"405"	"260"
"400"	"173"
"411"	"397"
"8"	"18"
"412"	"290"
"412"	"32"
"206"	"315"
"18"	"19"
"36"	"144"
"32"	"226"
"32"	"271"
"271"	"245"
"259"	"260"
"224"	"316"
"216"	"353"
"173"	"32"
"32"	"245"
"33"	"395"
"292"	"411"
"224"	"411"
"21"	"279"
"25"	"101"
"280"	"122"
"271"	"245"
"17"	"381"
"68"	"411"
"279"	"21"
"280"	"94"
"224"	"352"
"271"	"280"
"17"	"109"
"32"	"1"
"32"	"73"
"33"	"94"
"207"	"110"
"279"	"33"
"36"	"32"
"224"	"316"
"280"	"55"
"261"	"94"
"17"	"369"
"388"	"358"
"388"	"194"
"342"	"275"
"342"	"94"
"388"	"144"
"168"	"95"
"388"	"95"
"352"	"224"
"315"	"207"
"342"	"303"
"388"	"187"
"383"	"353"
"395"	"46"
"381"	"388"
"388"	"190"
"381"	"192"
"369"	"222"
"369"	"109"
"315"	"206"
"316"	"310"
"371"	"160"
"368"	"279"
"160"	"168"
"160"	"205"
"173"	"411"
"171"	"277"
"148"	"259"
"388"	"411"
"192"	"381"
"395"	"160"
"192"	"207"
"353"	"171"
"358"	"280"
"358"	"411"
"381"	"33"
"316"	"224"
"352"	"292"
"352"	"280"
"395"	"206"
"381"	"187"
"350"	"292"
"369"	"395"
"352"	"148"
"352"	"207"
"388"	"190"
"358"	"190"
"353"	"381"
"353"	"32"
"381"	"395"
"352"	"303"
"353"	"144"
"388"	"177"
"381"	"160"
"323"	"303"
"343"	"77"
"395"	"32"
"411"	"194"
