"298"	"279"
"298"	"216"
"292"	"190"
"298"	"77"
"292"	"182"
"298"	"216"
"296"	"214"
"300"	"8"
"292"	"63"
"292"	"160"
"36"	"8"
"36"	"32"
"292"	"194"
"292"	"350"
"292"	"388"
"292"	"32"
"67"	"32"
"56"	"316"
"64"	"32"
"52"	"84"
"58"	"190"
"63"	"292"
"67"	"352"
"66"	"32"
"52"	"56"
"50"	"87"
"56"	"190"
"56"	"84"
"50"	"112"
"52"	"190"
"52"	"84"
"50"	"101"
"32"	"84"
"32"	"124"
"32"	"96"
"32"	"94"
"32"	"226"
"32"	"101"
"32"	"75"
"8"	"18"
"32"	"196"
"32"	"216"
"32"	"215"
"32"	"245"
"32"	"194"
"32"	"148"
"32"	"214"
"32"	"121"
"32"	"64"
"32"	"36"
"33"	"84"
"32"	"8"
"33"	"36"
"33"	"94"
"32"	"77"
"33"	"68"
"296"	"52"
"296"	"190"
"296"	"84"
"297"	"148"
"296"	"353"
"296"	"52"
"32"	"67"
"32"	"66"
"33"	"319"
"33"	"353"
"33"	"353"
"33"	"296"
"33"	"279"
"33"	"316"
"33"	"316"
"33"	"395"
"69"	"164"
"32"	"343"
"68"	"33"
"63"	"369"
"68"	"280"
"75"	"32"
"32"	"369"
"68"	"75"
"32"	"372"
"32"	"412"
"32"	"369"
"32"	"407"
"32"	"411"
"32"	"395"
"56"	"52"
"56"	"371"
"56"	"227"
"56"	"353"
"56"	"227"
"68"	"411"
"84"	"33"
"84"	"32"
"77"	"343"
"77"	"298"
"56"	"190"
"56"	"148"
"56"	"148"
"36"	"33"
"42"	"36"
"21"	"383"
"21"	"152"
"21"	"279"
"36"	"42"
"52"	"160"
"36"	"411"
"36"	"280"
"32"	"284"
"8"	"302"
"32"	"300"
"32"	"279"
"32"	"267"
"18"	"8"
"32"	"279"
"32"	"280"
"10"	"226"
"10"	"388"
"8"	"371"
"32"	"292"
"32"	"317"
"32"	"316"
"32"	"309"
"32"	"353"
"32"	"352"
"32"	"348"
"32"	"348"
"32"	"388"
"148"	"190"
"148"	"400"
"148"	"32"
"148"	"352"
"148"	"227"
"148"	"245"
"148"	"56"
"148"	"181"
"123"	"352"
"148"	"353"
"148"	"214"
"148"	"226"
"123"	"352"
"123"	"369"
"124"	"280"
"124"	"214"
"160"	"187"
"160"	"371"
"148"	"190"
"160"	"292"
"160"	"52"
"160"	"168"
"160"	"353"
"160"	"109"
"152"	"353"
"157"	"279"
"160"	"168"
"160"	"33"
"148"	"297"
"148"	"302"
"156"	"86"
"152"	"21"
"123"	"190"
"121"	"32"
"120"	"216"
"123"	"255"
"33"	"371"
"33"	"388"
"33"	"371"
"33"	"381"
"33"	"226"
"33"	"411"
"52"	"237"
"52"	"237"
"52"	"296"
"52"	"296"
"77"	"32"
"52"	"353"
"123"	"353"
"123"	"255"
"148"	"33"
"124"	"353"
"148"	"56"
"124"	"358"
"124"	"32"
"124"	"352"
"33"	"160"
"33"	"352"
"33"	"106"
"33"	"182"
"33"	"232"
"33"	"148"
"33"	"204"
"33"	"232"
"109"	"190"
"106"	"411"
"106"	"33"
"120"	"32"
"112"	"50"
"109"	"369"
"120"	"280"
"120"	"237"
"104"	"187"
"96"	"32"
"92"	"94"
"101"	"222"
"101"	"32"
"101"	"50"
"96"	"281"
"109"	"160"
"190"	"204"
"214"	"120"
"214"	"211"
"214"	"216"
"214"	"168"
"214"	"190"
"190"	"193"
"190"	"296"
"120"	"369"
"120"	"190"
"120"	"204"
"120"	"204"
"120"	"214"
"120"	"189"
"214"	"124"
"214"	"148"
"168"	"160"
"168"	"160"
"164"	"356"
"164"	"69"
"94"	"316"
"94"	"86"
"168"	"214"
"168"	"190"
"84"	"296"
"84"	"227"
"75"	"68"
"84"	"353"
"84"	"56"
"84"	"52"
"84"	"214"
"84"	"190"
"101"	"190"
"87"	"50"
"86"	"156"
"86"	"190"
"101"	"369"
"101"	"411"
"101"	"353"
"101"	"369"
"94"	"92"
"94"	"33"
"94"	"280"
"86"	"94"
"84"	"52"
"87"	"112"
"86"	"352"
"94"	"32"
"353"	"32"
"352"	"405"
"358"	"280"
"352"	"391"
"355"	"227"
"355"	"359"
"400"	"353"
"355"	"400"
"352"	"353"
"358"	"245"
"352"	"411"
"353"	"8"
"353"	"33"
"369"	"388"
"352"	"405"
"352"	"316"
"400"	"148"
"400"	"216"
"400"	"353"
"395"	"411"
"395"	"388"
"369"	"63"
"356"	"164"
"355"	"353"
"400"	"355"
"400"	"292"
"358"	"369"
"400"	"237"
"400"	"245"
"400"	"216"
"359"	"353"
"400"	"169"
"369"	"109"
"358"	"411"
"358"	"395"
"358"	"388"
"411"	"194"
"411"	"32"
"407"	"32"
"359"	"355"
"369"	"32"
"369"	"32"
"369"	"120"
"368"	"279"
"369"	"101"
"358"	"353"
"358"	"352"
"369"	"101"
"412"	"369"
"412"	"388"
"412"	"32"
"412"	"411"
"411"	"255"
"411"	"168"
"412"	"168"
"412"	"388"
"411"	"358"
"411"	"352"
"411"	"319"
"411"	"292"
"411"	"405"
"411"	"412"
"411"	"395"
"411"	"388"
"316"	"352"
"316"	"94"
"316"	"279"
"330"	"333"
"352"	"245"
"352"	"210"
"352"	"124"
"352"	"237"
"352"	"280"
"371"	"56"
"352"	"226"
"353"	"369"
"371"	"160"
"371"	"204"
"372"	"32"
"371"	"273"
"353"	"52"
"343"	"249"
"343"	"214"
"343"	"77"
"317"	"279"
"343"	"32"
"333"	"330"
"333"	"330"
"345"	"221"
"330"	"333"
"319"	"237"
"319"	"411"
"316"	"280"
"316"	"273"
"319"	"33"
"317"	"32"
"405"	"30"
"405"	"352"
"395"	"369"
"395"	"358"
"405"	"411"
"371"	"8"
"371"	"33"
"388"	"187"
"369"	"395"
"369"	"412"
"388"	"280"
"388"	"194"
"388"	"292"
"388"	"190"
"388"	"214"
"388"	"168"
"358"	"124"
"358"	"280"
"371"	"190"
"358"	"190"
"352"	"369"
"352"	"292"
"352"	"280"
"352"	"348"
"352"	"190"
"352"	"358"
"405"	"348"
"352"	"388"
"405"	"352"
"405"	"356"
"405"	"226"
"405"	"371"
"280"	"124"
"353"	"33"
"353"	"160"
"353"	"168"
"353"	"190"
"353"	"352"
"353"	"216"
"353"	"227"
"353"	"245"
"353"	"279"
"353"	"152"
"353"	"296"
"353"	"348"
"353"	"349"
"353"	"383"
"353"	"355"
"353"	"400"
"353"	"358"
"352"	"148"
"353"	"359"
"353"	"400"
"353"	"280"
"352"	"32"
"352"	"33"
"350"	"292"
"350"	"292"
"352"	"123"
"352"	"123"
"352"	"67"
"280"	"358"
"280"	"395"
"280"	"388"
"280"	"358"
"281"	"96"
"280"	"352"
"280"	"353"
"346"	"232"
"346"	"232"
"280"	"369"
"284"	"32"
"346"	"195"
"280"	"348"
"280"	"190"
"347"	"279"
"353"	"123"
"353"	"101"
"353"	"148"
"353"	"124"
"369"	"292"
"369"	"352"
"353"	"56"
"353"	"84"
"369"	"123"
"369"	"190"
"369"	"353"
"369"	"358"
"381"	"33"
"371"	"182"
"369"	"222"
"369"	"280"
"371"	"33"
"356"	"405"
"371"	"227"
"371"	"405"
"32"	"120"
"8"	"353"
"8"	"32"
"316"	"33"
"8"	"280"
"8"	"36"
"30"	"405"
"8"	"300"
"316"	"33"
"348"	"280"
"348"	"32"
"352"	"86"
"316"	"56"
"316"	"190"
"309"	"32"
"316"	"32"
"348"	"237"
"349"	"383"
"348"	"405"
"348"	"245"
"348"	"32"
"348"	"352"
"348"	"226"
"348"	"353"
"237"	"216"
"237"	"319"
"237"	"280"
"237"	"352"
"237"	"189"
"349"	"353"
"237"	"279"
"245"	"32"
"255"	"216"
"245"	"353"
"300"	"8"
"300"	"32"
"237"	"348"
"302"	"8"
"237"	"400"
"302"	"148"
"245"	"400"
"245"	"214"
"249"	"215"
"245"	"358"
"245"	"280"
"249"	"343"
"245"	"352"
"245"	"348"
"292"	"350"
"296"	"33"
"292"	"369"
"292"	"400"
"292"	"395"
"241"	"168"
"292"	"411"
"245"	"148"
