"206"	"315"
"177"	"259"
"206"	"292"
"123"	"353"
"206"	"353"
"177"	"237"
"207"	"138"
"164"	"69"
"206"	"279"
"148"	"352"
"206"	"260"
"148"	"353"
"206"	"411"
"66"	"206"
"206"	"226"
"32"	"196"
"206"	"259"
"120"	"216"
"206"	"210"
"168"	"241"
"206"	"123"
"32"	"279"
"206"	"101"
"101"	"259"
"206"	"292"
"177"	"411"
"206"	"255"
"32"	"198"
"206"	"66"
"160"	"353"
"206"	"85"
"32"	"245"
"206"	"292"
"160"	"388"
"206"	"78"
"177"	"358"
"206"	"207"
"160"	"395"
"197"	"214"
"168"	"160"
"206"	"280"
"204"	"120"
"206"	"280"
"124"	"32"
"206"	"160"
"206"	"177"
"206"	"207"
"177"	"369"
"206"	"209"
"177"	"214"
"198"	"197"
"197"	"124"
"197"	"33"
"197"	"205"
"67"	"206"
"205"	"197"
"206"	"109"
"94"	"33"
"206"	"218"
"177"	"369"
"65"	"260"
"177"	"352"
"177"	"51"
"148"	"351"
"214"	"168"
"168"	"411"
"214"	"124"
"65"	"46"
"206"	"8"
"168"	"353"
"197"	"148"
"123"	"190"
"206"	"36"
"168"	"214"
"206"	"51"
"171"	"352"
"160"	"388"
"168"	"177"
"177"	"209"
"63"	"292"
"214"	"245"
"168"	"160"
"214"	"216"
"114"	"116"
"214"	"388"
"189"	"51"
"206"	"216"
"36"	"280"
"206"	"32"
"67"	"259"
"206"	"21"
"177"	"101"
"214"	"177"
"168"	"190"
"210"	"352"
"205"	"32"
"214"	"197"
"67"	"207"
"215"	"32"
"101"	"50"
"209"	"206"
"78"	"206"
"207"	"67"
"32"	"206"
"214"	"259"
"120"	"237"
"214"	"343"
"112"	"50"
"210"	"260"
"205"	"160"
"214"	"32"
"32"	"214"
"210"	"206"
"32"	"94"
"207"	"210"
"51"	"189"
"207"	"182"
"120"	"204"
"207"	"292"
"32"	"177"
"207"	"226"
"169"	"400"
"207"	"259"
"177"	"259"
"209"	"177"
"168"	"412"
"210"	"207"
"148"	"302"
"209"	"259"
"32"	"66"
"206"	"63"
"160"	"371"
"207"	"315"
"124"	"259"
"207"	"259"
"181"	"148"
"207"	"352"
"120"	"189"
"207"	"260"
"124"	"358"
"207"	"206"
"101"	"411"
"190"	"222"
"160"	"109"
"190"	"353"
"160"	"27"
"116"	"16"
"160"	"52"
"190"	"259"
"156"	"86"
"190"	"120"
"68"	"280"
"148"	"259"
"204"	"182"
"116"	"48"
"148"	"297"
"182"	"226"
"124"	"214"
"160"	"168"
"168"	"388"
"190"	"187"
"123"	"352"
"48"	"116"
"127"	"353"
"68"	"411"
"123"	"255"
"190"	"204"
"124"	"280"
"160"	"168"
"124"	"353"
"190"	"193"
"160"	"187"
"190"	"358"
"32"	"73"
"190"	"86"
"46"	"220"
"190"	"52"
"32"	"216"
"190"	"101"
"127"	"51"
"190"	"109"
"160"	"310"
"207"	"32"
"123"	"369"
"190"	"189"
"68"	"75"
"190"	"168"
"124"	"197"
"207"	"260"
"123"	"259"
"190"	"191"
"157"	"279"
"190"	"292"
"32"	"36"
"117"	"206"
"32"	"317"
"182"	"196"
"56"	"406"
"116"	"114"
"32"	"386"
"187"	"190"
"52"	"237"
"187"	"255"
"32"	"369"
"190"	"352"
"52"	"190"
"177"	"109"
"32"	"402"
"101"	"32"
"51"	"127"
"187"	"388"
"18"	"8"
"207"	"8"
"8"	"93"
"190"	"280"
"32"	"188"
"190"	"388"
"58"	"190"
"182"	"292"
"8"	"59"
"182"	"371"
"37"	"280"
"67"	"32"
"33"	"395"
"182"	"207"
"33"	"177"
"148"	"181"
"182"	"232"
"32"	"284"
"187"	"160"
"51"	"206"
"187"	"104"
"18"	"19"
"197"	"116"
"120"	"190"
"197"	"411"
"36"	"32"
"206"	"117"
"46"	"412"
"182"	"204"
"27"	"412"
"177"	"206"
"33"	"36"
"177"	"168"
"32"	"101"
"206"	"67"
"58"	"318"
"206"	"188"
"120"	"204"
"197"	"196"
"160"	"292"
"177"	"46"
"189"	"237"
"204"	"190"
"32"	"259"
"197"	"260"
"204"	"33"
"280"	"216"
"148"	"245"
"280"	"124"
"177"	"33"
"259"	"279"
"197"	"346"
"259"	"358"
"204"	"120"
"216"	"206"
"204"	"232"
"226"	"348"
"198"	"231"
"245"	"207"
"198"	"32"
"259"	"124"
"160"	"411"
"347"	"279"
"32"	"226"
"292"	"206"
"101"	"353"
"226"	"259"
"164"	"356"
"350"	"206"
"204"	"232"
"352"	"32"
"204"	"371"
"310"	"160"
"66"	"32"
"352"	"171"
"101"	"222"
"279"	"316"
"195"	"232"
"232"	"346"
"197"	"114"
"222"	"101"
"196"	"409"
"222"	"190"
"196"	"259"
"226"	"32"
"197"	"32"
"259"	"101"
"193"	"190"
"259"	"67"
"195"	"346"
"255"	"411"
"188"	"411"
"255"	"206"
"193"	"191"
"259"	"65"
"191"	"193"
"216"	"32"
"196"	"197"
"232"	"33"
"194"	"411"
"226"	"182"
"188"	"206"
"280"	"206"
"197"	"77"
"220"	"46"
"196"	"182"
"279"	"157"
"196"	"32"
"230"	"225"
"196"	"205"
"245"	"353"
"197"	"292"
"245"	"409"
"190"	"395"
"226"	"405"
"194"	"395"
"260"	"259"
"160"	"310"
"259"	"226"
"119"	"353"
"232"	"182"
"194"	"32"
"216"	"279"
"194"	"292"
"259"	"210"
"36"	"411"
"259"	"214"
"32"	"218"
"245"	"348"
"171"	"277"
"237"	"177"
"114"	"32"
"237"	"189"
"194"	"388"
"259"	"388"
"177"	"280"
"225"	"230"
"197"	"218"
"216"	"214"
"191"	"190"
"226"	"33"
"207"	"245"
"237"	"280"
"190"	"58"
"232"	"204"
"190"	"369"
"232"	"195"
"189"	"190"
"237"	"206"
"33"	"279"
"226"	"206"
"94"	"316"
"259"	"32"
"46"	"395"
"232"	"346"
"177"	"388"
"255"	"123"
"106"	"33"
"218"	"206"
"109"	"190"
"260"	"10"
"87"	"112"
"222"	"369"
"109"	"369"
"237"	"52"
"182"	"33"
"245"	"148"
"116"	"197"
"216"	"120"
"188"	"32"
"232"	"204"
"190"	"388"
"216"	"277"
"106"	"260"
"255"	"216"
"106"	"411"
"259"	"411"
"101"	"177"
"237"	"319"
"96"	"281"
"237"	"352"
"207"	"206"
"259"	"32"
"114"	"197"
"259"	"94"
"109"	"206"
"218"	"32"
"114"	"93"
"218"	"197"
"189"	"120"
"241"	"168"
"101"	"310"
"237"	"216"
"109"	"177"
"237"	"279"
"71"	"20"
"260"	"10"
"94"	"259"
"232"	"306"
"96"	"32"
"260"	"65"
"101"	"46"
"264"	"411"
"160"	"205"
"280"	"177"
"67"	"352"
"226"	"352"
"33"	"232"
"280"	"68"
"94"	"86"
"226"	"207"
"73"	"32"
"226"	"259"
"94"	"32"
"236"	"279"
"94"	"280"
"216"	"353"
"87"	"50"
"237"	"120"
"94"	"92"
"259"	"353"
"75"	"32"
"218"	"259"
"65"	"259"
"216"	"280"
"32"	"294"
"218"	"260"
"37"	"353"
"237"	"348"
"21"	"206"
"251"	"400"
"33"	"353"
"246"	"294"
"190"	"123"
"255"	"310"
"77"	"343"
"259"	"36"
"77"	"298"
"216"	"259"
"50"	"101"
"216"	"255"
"109"	"160"
"226"	"10"
"207"	"33"
"225"	"260"
"101"	"206"
"216"	"298"
"148"	"33"
"259"	"207"
"77"	"197"
"253"	"280"
"114"	"353"
"216"	"298"
"205"	"196"
"259"	"292"
"46"	"177"
"259"	"343"
"65"	"206"
"236"	"27"
"148"	"197"
"216"	"237"
"93"	"114"
"245"	"400"
"75"	"230"
"255"	"187"
"93"	"32"
"255"	"123"
"86"	"156"
"259"	"260"
"86"	"190"
"206"	"317"
"101"	"190"
"206"	"369"
"86"	"94"
"206"	"65"
"93"	"8"
"205"	"388"
"85"	"206"
"206"	"310"
"75"	"68"
"206"	"319"
"168"	"411"
"206"	"230"
"86"	"352"
"206"	"237"
"63"	"206"
"245"	"358"
"138"	"207"
"210"	"259"
"77"	"259"
"216"	"400"
"171"	"353"
"259"	"226"
"197"	"198"
"206"	"409"
"160"	"206"
"206"	"395"
"63"	"369"
"206"	"352"
"177"	"32"
"206"	"350"
"353"	"33"
"348"	"245"
"356"	"164"
"355"	"353"
"259"	"148"
"352"	"280"
"353"	"206"
"310"	"316"
"353"	"245"
"260"	"218"
